FileName,Size,Type,CompressionRatio,EncodedTreeSize,TextToTreeDuration,CompressionTime,DecompressionTime,CompressedSize
Documentation-blockdev-README.DAC960,34730,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.0150878203282465,43446,00:00:02.1778610,00:00:00.0894550,00:00:00.0048560,35254
Of_Prelatical_Episcopacy.txt,39068,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/prose,1.1882805487883061,48739,00:00:02.8566880,00:00:00.2293800,00:00:00.0029850,46337
Documentation-filesystems-cifs-README,39196,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,1.0713593223798348,48592,00:00:02.3986560,00:00:00.1599360,00:00:00.0026500,41993
McIlhenny Co v Blue Yonder Holdings Pty Ltd formerly t_as Tabasco Design (1997) 149 ALR 496; (1997) 39 IPR 187.txt,39658,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.0841192193252307,50257,00:00:02.6403420,00:00:00.2275010,00:00:00.0051130,42994
old-man-and-the-sea.txt,42349,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/prose,1.1810668492762522,56408,00:00:02.7765180,00:00:00.2676100,00:00:00.0034140,50017
The United States Constitution by United States.txt,48547,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/legal_papers,1.0044251447477255,59250,00:00:03.0633000,00:00:00.2491230,00:00:00.0032840,48574
Macbeth by William Shakespeare.txt,56734,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/prose,1.3073954406749237,78662,00:00:03.1602770,00:00:00.4354600,00:00:00.0119870,72835
report.csv,57448,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts,1.1173951642383415,60894,00:00:01.8550140,00:00:00.0424850,00:00:00.0011730,64191
"Hamlet, Prince of Denmark by William Shakespeare",58874,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/prose,1.2839933226633624,81107,00:00:03.3078860,00:00:00.4529870,00:00:00.0052350,74609
The_readie_and_easie_way_to_establish_a_free_Commonwealth.txt,63983,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/prose,1.1384673095859579,79598,00:00:04.2211410,00:00:00.4035360,00:00:00.0047370,72838
Colasterion.txt,65479,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/prose,1.1593536661728545,83556,00:00:04.0114040,00:00:00.4302790,00:00:00.0048520,75911
A_Treatise_of_Civil_power_in_Ecclesiastical_causes.txt,66174,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/prose,1.0849919148871863,83626,00:00:04.0877390,00:00:00.4410590,00:00:00.0063740,71795
Documentation-sound-oss-README.OSS,68526,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/technical_docs/kernel_docs,0.9708723696115343,89947,00:00:03.8294040,00:00:00.4131390,00:00:00.0084560,66530
The_Doctrine_and_Discipline_of_Divorce.txt,76050,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/prose,1.1531138228487272,95738,00:00:04.8897430,00:00:00.4790560,00:00:00.0077910,87692
R.U.R. (Rossum's Universal Robots) by Karel Čapek.txt,78105,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/prose,1.2856624507567904,115281,00:00:03.8749470,00:00:00.7638750,00:00:00.0101550,99212
Faust [part 1]. Translated Into English in the Original Metres by Goethe.txt,78280,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/prose,1.3175058464798377,100483,00:00:04.1606390,00:00:00.5584240,00:00:00.0107440,101971
The_Reason_of_Church_Government.txt,79859,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/prose,1.1481254226251596,100463,00:00:04.8272750,00:00:00.5205850,00:00:00.0080430,91687
Beowulf: An Anglo-Saxon Epic Poem by J. Lesslie Hall.txt,84122,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/prose,1.204883391468946,101453,00:00:04.0799510,00:00:00.2425460,00:00:00.0060220,101209
" Christmas Carol in Prose; Being a Ghost Story of Christmas by Charles Dickens.txt",90889,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/prose,1.1671214488480075,119764,00:00:05.0890500,00:00:00.6357980,00:00:00.0104110,106075
The_Tenure_of_Kings_and_Magistrates.txt,94233,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/prose,1.1179791976225855,119168,00:00:05.6587180,00:00:00.6069100,00:00:00.0091750,105336
The War of the Worlds by H. G. Wells.txt,97009,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/prose,1.108349260428785,124261,00:00:05.3367040,00:00:00.6165250,00:00:00.0102630,106703
Areopagitica.txt,101515,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/prose,1.1560674279071141,127761,00:00:06.0371770,00:00:00.6510180,00:00:00.0080750,117342
Alice's Adventures in Wonderland by Lewis Carroll.txt,101860,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/prose,1.0825186243494234,131400,00:00:05.7611380,00:00:00.7305650,00:00:00.0130250,106076
The Great Gatsby by F. Scott Fitzgerald.txt,102359,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/prose,1.1679530471136839,130383,00:00:05.5085770,00:00:00.6903370,00:00:00.0112630,116216
Prolusions.txt,107584,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/prose,1.373069370492051,130459,00:00:05.1779540,00:00:00.4506670,00:00:00.0188970,145441
A Study in Scarlet by Arthur Conan Doyle.txt,109098,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/prose,1.1589351682129663,141714,00:00:05.7761740,00:00:00.7017810,00:00:00.0109970,123291
Cranford by Elizabeth Cleghorn Gaskell.txt,114009,/Users/marekberan/Code/SP/tree-compression/src/ConsoleApp/bin/Debug/net9.0/Resources/Texts/prose,1.1026709401709403,144036,00:00:06.3060720,00:00:00.7706480,00:00:00.0116180,123852
